,Parameter,Difference
77,Boundary Separation,-0.06472333489097004
78,Boundary Separation,-0.2654616504651255
79,Boundary Separation,-0.8721352774930997
80,Boundary Separation,1.6893587973689308
81,Boundary Separation,0.4810511959473476
82,Boundary Separation,1.9739059015730962
83,Boundary Separation,0.06994656514317033
84,Boundary Separation,-0.8456495937720454
85,Boundary Separation,0.006124824745342483
86,Boundary Separation,-0.31481579245128644
87,Boundary Separation,1.2225722896473115
88,Boundary Separation,-0.8388710635271454
89,Boundary Separation,0.1936069161570919
90,Boundary Separation,-0.3850648348600294
91,Boundary Separation,-0.6775958712122159
92,Boundary Separation,-0.5650547015118894
93,Boundary Separation,-1.3284443764444713
94,Non-decision Time,-0.12100262624467917
95,Non-decision Time,-0.22991980056205558
96,Non-decision Time,-0.05465221025227601
97,Non-decision Time,0.20692723613273672
98,Non-decision Time,-0.0071021071691173
99,Non-decision Time,0.008934873738383697
100,Non-decision Time,-0.19939306985043592
101,Non-decision Time,-0.028332300359090512
102,Non-decision Time,0.25601855676534085
103,Non-decision Time,0.11149416598550838
104,Non-decision Time,0.021796364587387818
105,Non-decision Time,-0.4278591699044314
106,Non-decision Time,-0.17194638873290258
107,Non-decision Time,-0.08851020177049101
108,Non-decision Time,-0.0958654357524132
109,Non-decision Time,-0.028548479374421287
110,Non-decision Time,-0.143761908234188
111,Non-decision Time,-0.05563070652040347
112,Non-decision Time,0.11487229538130783
113,Non-decision Time,-0.0018043614477681047
114,Non-decision Time,-0.07954522527786212
115,Non-decision Time,-0.08497323272002372
116,Non-decision Time,-0.07861822375764299
117,Non-decision Time,0.006141190488042569
118,Non-decision Time,-0.21384532458271682
119,Non-decision Time,-0.005262531330724574
120,Non-decision Time,-0.191296231792831
121,Non-decision Time,-0.0176871739459033
122,Non-decision Time,-0.06426534541992363
123,Non-decision Time,0.09539287374607475
124,Non-decision Time,-0.1094111819973777
125,Non-decision Time,0.02051385515531773
126,Non-decision Time,-0.012266203441577306
127,Non-decision Time,-0.47213924650315586
128,Non-decision Time,-0.0605720529695864
129,Non-decision Time,-0.11532412068359038
130,Non-decision Time,-0.07942126698491883
131,Non-decision Time,-0.039953176642633204
132,Non-decision Time,-0.14999320152967638
133,Non-decision Time,-0.04470301017319492
134,Non-decision Time,-0.35643570478181436
135,Non-decision Time,0.11356043879149808
136,Non-decision Time,-0.06721970341431993
137,Non-decision Time,0.0981764054942394
138,Non-decision Time,0.0806421749841103
139,Non-decision Time,0.03158863953208629
140,Non-decision Time,-0.007318897100670602
141,Effective Inhibition,6.890622524645096
142,Effective Inhibition,13.301421993357923
143,Effective Inhibition,2.3361470134865763
144,Effective Inhibition,2.1505718583289775
145,Effective Inhibition,3.336707184939068
146,Effective Inhibition,3.0485564492028083
147,Effective Inhibition,2.4512743637510868
148,Effective Inhibition,2.539881626782103
149,Effective Inhibition,2.1622456939591586
150,Effective Inhibition,-0.8634525749722474
151,Effective Inhibition,2.302692097295286
152,Effective Inhibition,16.68919227687971
153,Effective Inhibition,4.274370252760597
154,Effective Inhibition,1.491959959945049
155,Effective Inhibition,2.3976762707373926
156,Effective Inhibition,2.8496483034066094
157,Effective Inhibition,10.648772460102707
158,Effective Inhibition,4.0447535161384565
159,Effective Inhibition,1.2570518480593225
160,Effective Inhibition,0.4191347610317041
161,Effective Inhibition,4.4692748106879625
162,Effective Inhibition,2.3684311621032026
163,Effective Inhibition,1.997683100530975
164,Effective Inhibition,2.381769443030507
