,Drift Rate,Boundary Separation,Non-decision Time,SAT
83,1.244405714431606,1.0172414763391777,0.3647207018502405,Accuracy
84,1.7387509776926362,0.7664633454515972,0.4119367423229476,Accuracy
85,1.7553091325244634,0.8027453012702035,0.46402808511632343,Accuracy
86,0.7095685157858153,1.5072086749963067,0.42921317901157285,Accuracy
87,1.0847413528035807,1.0532322180490898,0.5055678793235883,Accuracy
88,1.0359267166772688,1.061887081551496,0.34765896134836227,Accuracy
89,0.8810407276058456,0.8867354532851296,0.38964206993810035,Accuracy
90,0.6017566574435301,1.304193463515517,0.12204889585961559,Accuracy
91,1.1825249200978796,0.8892143883287308,0.3767422184882274,Accuracy
92,1.2650352444172657,0.857375776557687,0.4105170719439847,Accuracy
93,0.9506629703829501,1.3604599286574448,0.494994696629971,Accuracy
