,Boundary Separation,Drift Rate,Effective Inhibition,Non-decision Time,SAT
65,1.0072943611634466,1.6345063796835213,3.6411994378039623,0.3195883498948922,Speed
66,0.5596936132157948,1.8014397647749798,-7.799545797748865,0.5724538417384157,Accuracy
67,2.2490524105847256,0.3143971744274327,7.261785780267294,0.1003145952352599,Speed
68,1.1968414893963777,1.7422780104868705,3.442657188240466,0.3018203223765089,Accuracy
69,1.6778926853437253,1.1033035077262858,10.989962535983455,0.2412482694069225,Speed
70,1.390603902363296,1.1104789769332373,2.393030374675467,0.4224145741849983,Accuracy
71,3.364509803936392,1.3434829312049532,13.004058489098304,0.3070904535014079,Speed
72,1.61287422125611,1.2917157256469332,1.4489704726142814,0.2643269306289495,Accuracy
73,1.6828207863992803,1.099778440441256,3.255241154200214,0.1849056636440307,Speed
74,2.0077017513494395,1.7954034464406987,3.7583758256429225,0.2986001310773131,Accuracy
