,Parameter,Difference
0,Drift Rate,0.9100590422813541
1,Drift Rate,1.1231714106087614
2,Drift Rate,1.8497938638290452
3,Drift Rate,0.21079490860144978
4,Drift Rate,0.06876183237497013
5,Drift Rate,0.41394523303422415
6,Drift Rate,0.09713190493427426
7,Drift Rate,0.28221485005673563
8,Drift Rate,0.14890272524838077
9,Drift Rate,-0.531208490054989
10,Drift Rate,0.22145494327134618
11,Drift Rate,-0.6788816945211734
12,Drift Rate,-0.07579288627027614
13,Drift Rate,0.4959669727422329
14,Drift Rate,0.042565208445493496
15,Drift Rate,0.2838002986356005
16,Drift Rate,1.3045080203547703
17,Drift Rate,0.24900554434453115
18,Drift Rate,1.0363586975537615
19,Drift Rate,0.5079470755709314
20,Boundary Separation,4.010529008919561
21,Boundary Separation,3.721504308183847
22,Boundary Separation,2.097001347959264
23,Boundary Separation,0.6484020169722311
24,Boundary Separation,-0.30115229120130804
25,Boundary Separation,1.054600399298034
26,Boundary Separation,-0.06553539002247533
27,Boundary Separation,-1.2184918294955458
28,Boundary Separation,-0.3824203575877232
29,Boundary Separation,-1.1724488871672176
30,Boundary Separation,0.13527163165336153
31,Boundary Separation,1.4392256922630562
32,Boundary Separation,0.19954112622953168
33,Boundary Separation,0.6699062565711302
34,Boundary Separation,-0.7871789624232219
35,Boundary Separation,-1.00423973551325
36,Boundary Separation,0.07634100964408752
37,Boundary Separation,0.008514874697477914
38,Boundary Separation,-0.8176785224678538
39,Boundary Separation,0.5818969071669962
40,Non-decision Time,-0.12024777276280463
41,Non-decision Time,-0.2440637467745937
42,Non-decision Time,-0.05919365671426763
43,Non-decision Time,-0.10555722550036395
44,Non-decision Time,-0.049346512320855185
45,Non-decision Time,-0.14978614940923785
46,Non-decision Time,-0.00653952230731536
47,Non-decision Time,0.03672386142063211
48,Non-decision Time,-0.022732241767155104
49,Non-decision Time,0.09132778708237321
50,Non-decision Time,-0.01993333869298608
51,Non-decision Time,-0.26276705591206634
52,Non-decision Time,-0.1283314135869959
53,Non-decision Time,-0.21689087058804157
54,Non-decision Time,-0.038919806552825786
55,Non-decision Time,0.0059711764518481925
56,Non-decision Time,-0.06426489529995788
57,Non-decision Time,-0.013677971906611686
58,Non-decision Time,-0.056408200554815935
59,Non-decision Time,-0.1400922714925914
60,Effective Inhibition,4.8763589599921335
61,Effective Inhibition,3.6038367026401303
62,Effective Inhibition,4.524697250718017
63,Effective Inhibition,4.269019146468351
64,Effective Inhibition,4.197799479761451
65,Effective Inhibition,3.516253699261469
66,Effective Inhibition,1.6935646772680464
67,Effective Inhibition,0.6689746966724024
68,Effective Inhibition,3.2803179959920317
69,Effective Inhibition,2.964950267894246
70,Effective Inhibition,2.084104220105191
71,Effective Inhibition,5.943573952941815
72,Effective Inhibition,1.9144091111600225
73,Effective Inhibition,4.313715615248016
74,Effective Inhibition,-1.116121449415636
75,Effective Inhibition,-0.8733157946511385
76,Effective Inhibition,5.22215833922071
77,Effective Inhibition,6.104587181031359
78,Effective Inhibition,-0.27306420317325797
79,Effective Inhibition,7.361161420002636
