,Boundary Separation,Drift Rate,Effective Inhibition,Non-decision Time,SAT
66,4.8612950960698615,0.1238473884846976,0.7552451780172396,0.3573886567894728,Accuracy
67,1.6184402500310815,0.0495874951671489,1.163417566641039,0.1008421762556532,Speed
68,6.789282144514679,0.3105872588094638,0.1855092594805571,0.1140885092483031,Accuracy
69,3.3614009574423074,0.2256462820571755,0.7628204007613542,0.2668049345053714,Speed
70,3.736163968441901,0.224422869530711,0.0549052380283217,0.2773440688513302,Accuracy
71,2.0500569150211865,0.40197824563892,-0.2558566662268799,0.5350027914044329,Speed
72,7.568583726715399,0.1372884640271419,1.1002881109879177,0.4983690414810058,Accuracy
73,4.368986189555167,0.135813900745334,0.7644191803167548,0.252123824004589,Speed
74,1.2842365383919083,0.2270481133686618,-2.484034865508316,0.7809701664203574,Accuracy
75,0.7813842794076189,0.4038882684643051,-4.9018646891049125,0.1014430262064858,Speed
