,Unnamed: 0,Stimulus Contrast,SAT,participant,Drift Rate,Boundary Separation,Non-decision Time,Effective Inhibition
202,204,1,3,19,0.595240956652933,3.3007800830835423,0.1006242538229276,8.329032146457013
203,205,1,4,19,0.6612066303028029,4.914028556929333,0.1005243687961964,8.701039431878563
204,206,1,5,19,0.199922445446568,4.967142723057626,0.1006041220785637,6.950347849094916
205,207,2,1,19,0.0112373577780717,1.013090861517732,0.1016638655902104,9.67793795694034
206,208,2,2,19,0.5073498526069748,1.1552939376965812,0.1006499445765771,5.516402166360171
207,209,2,3,19,0.3231644779867987,2.295368689080949,0.1002095117447332,7.15298589592556
208,210,2,4,19,0.5619659730683358,7.896749430117524,0.1004888129115318,10.580817346226338
209,211,2,5,19,1.029138062592497,1.563914550673073,0.2747506752790054,7.050144436907225
210,212,3,1,19,0.1243771893948523,0.8313429180392031,0.1002664965177075,8.080508541378526
211,213,3,2,19,0.6256932697965467,1.939481942064134,0.1004258667760497,7.6454453405312
212,214,3,3,19,1.163154250595915,8.89730585170347,0.100524558982043,10.864493330009282
213,215,3,4,19,1.0198726912343263,4.002490242019054,0.1004245297648926,8.320646670325806
214,216,3,5,19,2.2072067624638394,6.6243724363942,0.1571600850503162,8.804113728716528
215,217,4,1,19,0.1156556284735329,0.8097001323268396,0.1006174509033169,8.639688777009919
216,218,4,2,19,1.068331127142103,1.709762555655932,0.1019261916092532,7.110553528064179
217,219,4,3,19,1.0065299503475778,2.0004058047645974,0.1004336766021771,5.97339083136492
218,220,4,4,19,2.086884406241416,8.65988589826798,0.1035087483050017,10.70683954603152
219,221,4,5,19,2.6470755738321463,0.9814836237984296,0.3398603841823316,7.059242429131844
220,222,5,1,19,0.2505654990491036,0.8514002604026398,0.1001713374176452,9.35604704967213
221,223,5,2,19,1.068002744633245,1.7672466300602565,0.1001591799584513,7.309694116165632
222,224,5,3,19,1.6866613464663172,2.0905317751159607,0.1345493829114779,7.387003687147693
223,225,5,4,19,2.72128217261167,9.756700150506228,0.111063474819275,10.758861436987464
224,226,5,5,19,3.4154886368022326,2.026625534870348,0.2500791659880951,6.329506472823415
225,227,1,1,20,0.3889292817802638,2.975951660678904,0.1009130898102138,5.065179517951041
226,228,1,2,20,0.0,2.6006862033364624,0.1038002415946515,5.240588074774354
227,229,1,3,20,0.4317061383089423,3.2520137281441848,0.1038850999967857,5.9596364395683565
228,230,1,4,20,0.297710304814768,2.547968850009802,0.1023023520520642,5.0504966738382455
229,231,1,5,20,0.457094158424895,4.130712257228355,0.1038468462398576,4.971109868758667
230,232,2,1,20,0.6506390196524653,1.808313314709192,0.1248755011813215,4.399396724655444
231,233,2,2,20,0.158577064584463,2.1766874402510887,0.1046491829618822,5.11314898525055
232,234,2,3,20,0.965642967670154,1.0393358996405402,0.3677080676557955,6.996035734742738
233,235,2,4,20,1.4591410152779427,2.775356785134376,0.196446436434151,6.989063227386096
234,236,2,5,20,1.232046528097432,0.8229512064253495,0.4568940857056645,6.070677710470288
235,237,3,1,20,0.8775305973115757,3.543572293133032,0.101485131444647,5.988712501995871
236,238,3,2,20,0.5086427578358155,1.907951941974156,0.1046629251489669,4.82976448476259
237,239,3,3,20,0.6847985655599933,1.8896333069517617,0.2110177872191999,5.042343712898607
238,240,3,4,20,1.0874047526859856,1.3537056031951875,0.2426346019306711,5.961132832733468
